name,reading,meaning,example
甘藻,あまも,ヒルムシロ科の多年草。砂の多い浅い海底に群生。根茎に甘みがある。茎は扁平で枝が分かれ、淡緑色。葉は線形で長さ0.5～1メートル。初夏、へら状のさやの中に雄花と雌花が交互に並んでつく。葯(やく)は黄色。藻塩草(もしおぐさ)。味藻(あじも)。うみやなぎ。竜宮の乙姫の元結(もとゆい)の切り外し。,0
雨靄,あまもや,雨降りのときに立ちこめる靄。,6
雨夜,あまよ,雨の降る夜。,114
余部,あまるべ,兵庫県北部、美方(みかた)郡香美(かみ)町北西部の地名。日本海に臨む漁港。,126
網脂,あみあぶら,牛豚などの内臓のまわりについている網状の脂。包み揚げなどの料理で材料を包むのに用いる。,4
網石,あみいし,魚網のおもしにする石。沈子(いわ)。,0
網糸,あみいと,網用の糸。亜麻(あま)麻木綿絹棕櫚(しゅろ)などの糸。今日では多く化学繊維を使用。,5
網頭,あみがしら,漢字の冠の一。「罪」「署」「罕(かん)」などの「罒」や「」の称。,0
網衣,あみぎぬ,網のように目の粗い布で作った衣服。僧尼の衣服や経帷子(きょうかたびら)にする。,0
網組,あみぐみ,漁船漁網や労働力などを出し合ってつくる網漁業の組織。,0
網島,あみじま,大阪市都島(みやこじま)区の地名。淀川と寝屋川との合流点付近に位置する。近松門左衛門の「心中天の網島」の舞台で知られる。,45
網茸,あみたけ,イグチ科のキノコ。夏から秋、松林に群生。高さ4～6センチ。傘は赤褐色ないし黄褐色で、裏には浅い大小ふぞろいの穴が多数あって網目のように見える。食用。,0
網点,あみてん,印刷で、規則的に並んだ小さな点。点の大小で濃淡を表現する。,48
網主,あみぬし,漁網・漁船などを所有し、網子(あみこ)（漁師）を雇って漁業を営む者。,0
網野,あみの,京都府北部、京丹後市の地名。丹後半島の付け根にあり、日本海に臨む。離(はなれ)湖・琴引(ことびき)浜などの景勝地がある。昭和2年（1927）の奥丹後地震でできた郷村(ごうむら)断層は天然記念物。,338
網場,あみば,魚や鳥をとるために網を仕掛ける場所。また、網を干す場所。,72
網版,あみはん,写真または絵画の複製印刷で、原画の濃淡を網目状の点の大小で再現する製版方法。網目版。写真版。あみ。,0
網船,あみぶね,網を打ったり、引いたりして魚をとる船。,0
網目,あみめ,１ 網の糸と糸とのすきまの部分。あみめ。２ 網のように編まれた模様や形。３ 細かく張り巡らされているもののたとえ。,821
雨跡,あめあと,１雨が降った跡。２雨垂れで岩石面などにできたくぼみ。,0
飴色,あめいろ,水飴のような色。透明な黄褐色。,283
黄牛,あめうし,飴色(あめいろ)の毛色の牛。古くはりっぱな牛として貴ばれた。,44
雨男,あめおとこ,その人が外出したり何かしようとしたりすると雨降りになるといわれる男性をひやかしていう語。,0
雨女,あめおんな,その人が外出したり何かしようとしたりすると雨降りになるといわれる女性をひやかしていう語。,0
飴粽,あめちまき,色が飴色のちまき。,0
雨露,あめつゆ,雨と露。うろ。,276
飴煮,あめに,小魚やクルミの実などを、みりん水飴醤油などを煮汁として甘くつやよく煮上げること。また、その煮たもの。あめだき。,14
飴蜂,あめばち,膜翅(まくし)目ヒメバチ科のうち、寄生バチの総称。腹部が淡褐色のものが多い。害虫の幼虫に寄生する重要な種類もある。,0
雨虎,あめふらし,腹足綱アメフラシ科の軟体動物。潮間帯にみられ、体長約40センチ。ナメクジに似て軟らかく、体内に薄い貝殻をもつ。体色は黒褐色で白斑がある。刺激すると紫色の汁を出す。春先、「海ぞうめん」とよばれるひも状の卵を産む。近縁にアマクサアメフラシ・ジャノメアメフラシなどがある。,0
雨鱒,あめます,サケ科の魚。全長約60センチ。若魚は川を下って海で成長し、再び川へ戻って産卵する。東北地方以北に分布。エゾイワナはこの陸封型。,0
飴斑,あめまだら,牛の毛色の名。飴色の地に黒い斑点のあるもの。,0
天山,あめやま,１ 多大なこと。２ （副詞的に用いて）この上もなく。大いに。はなはだ。,829
飴湯,あめゆ,麦芽を糖化した液か水飴を湯に溶かし、少量のおろし生姜(しょうが)を加えたもの。腹の薬、また暑気払いのための夏の飲み物。,16
飴釉,あめゆう,陶磁器にかける鉄分を含んだ釉薬。焼き上がりは光沢のある黄褐色（飴色）で濃淡はいろいろある。,11
亜門,あもん,生物分類学上、必要な場合に、門と綱の間に設けられる単位。原索動物門を尾索動物亜門頭索動物亜門に分けるなど。,298
綾糸,あやいと,１ 綾取り遊びに使う糸。２ 美しいいろどりの糸。３ 機(はた)織り機で、縦糸を上下に分けて横糸を通すすきまをつくる糸製の用具。また、その糸。綾糸(あやいと)。掛け糸。,5
綾川,あやがわ,香川県中央部を流れる川。県最長の川で、長さ38キロ。讚岐(さぬき)山脈最高峰の竜王山北麓に源を発して北流し、坂出(さかいで)市で瀬戸内海に注ぐ。上流の綾歌(あやうた)郡綾川町に長柄(ながら)ダム、下流の坂出市に府中ダムがあり治水・灌漑(かんがい)や工業用水などとして利用されている。,125
綾絹,あやぎぬ,綾織りの絹。あやけん。,30
綾地,あやじ,綾織りの布地。,7
綾杉,あやすぎ,１ サワラの園芸品種ヒムロの別名。２ エンコウスギの別名。３ 杉の薄板を網代(あじろ)のように編んだ垣。４ 鼓や三味線の胴の内部に彫る、ジグザグ模様。,15
綾筋,あやすじ,屋根瓦の獅子口(ししぐち)に付けた山形の筋。締筋。,0
綾瀬,あやせ,１ 神奈川県中部の市。米軍の厚木航空基地がある。２東京都足立区の地名。綾瀬川の下流。江戸時代は鷹狩りの場。,791
綾竹,あやだけ,１ 機織り機で、縦糸のもつれを防ぎ、順序を正しくするために、その間に入れる細い竹の棒。綜竹(あぜたけ)。２ 引き窓の引き縄を掛けるため横に渡した竹。３ 竹に色紙を螺旋(らせん)形に巻き、端に同色の房をつけたもの。踊りに、また、綾織りの曲芸に使う。綾竹。,0
綾襷,あやだすき,背中でX字形になるように結んだ、たすき。,0
綾錦,あやにしき,１ 綾と錦。２ 美しい衣服や紅葉などをたとえていう語。３ コノハノリ科の紅藻。本州中部以南の静かな海の岩上にみられ、扇形に広がり、水中では白っぽい藍緑色、乾くと鮮紅色になる。,41
綾布,あやぬの,綾織りの布。倭文(しず)。,0
綾部,あやべ,京都府中西部、福知山盆地にある市。江戸時代は九鬼氏の城下町。古代には、綾織りを職とする漢部(あやべ)が居住していた。繊維・機械工業が盛ん。,552
菖蒲,あやめ,１ アヤメ科アヤメ属の多年草。日当たりのよい乾燥した草地に生える。高さ30～60センチ。葉は細長く剣状。初夏、花茎の先に黄色い筋のある紫または白色の花を開く。多くの栽培品種がある。アヤメ属には、カキツバタ・シャガなども含まれる。古来、アヤメと呼んだショウブはサトイモ科。２ ショウブの古名。,683
阿諛,あゆ,顔色を見て、相手の気に入るようにふるまうこと。追従(ついしょう)。,213
香魚,あゆ,サケ目アユ科の淡水魚。全長20～30センチ。体は細長く紡錘形で、脂びれをもつ。背側は緑褐色、腹部は銀白色、胸びれ上方に黄金色の斑紋がある。秋、川の中流域で産卵。稚魚は海へ下って越冬し、春、川を上り、藻類を食べて成長する。夏に美味。あい。こうぎょ。,18
年魚,あゆ,サケ目アユ科の淡水魚。全長20～30センチ。体は細長く紡錘形で、脂びれをもつ。背側は緑褐色、腹部は銀白色、胸びれ上方に黄金色の斑紋がある。秋、川の中流域で産卵。稚魚は海へ下って越冬し、春、川を上り、藻類を食べて成長する。夏に美味。あい。こうぎょ。,0
鮎鮨,あゆずし,開いて酢でしめた鮎をすし飯の上にのせた姿ずし。また、鮎の腹を裂いて塩をし、酢につけて飯を詰め、押しをかけたすし。,5
鮎擬,あゆもどき,ドジョウ科の淡水魚。全長12センチくらい。鮎に似るが、口に6本のひげをもつ。琵琶湖・淀川と岡山県下の河川に生息。天然記念物。うみどじょう。,0
新居,あらい,静岡県湖西市南東部の地名。浜名湖南西岸にある。もと東海道の宿駅の一つで、関所があった。,1200
洗熊,あらいぐま,食肉目アライグマ科の哺乳類。タヌキに似るが、尾に黒の輪模様がある。木登りがうまく、巣は木の洞につくる。名称は、水辺で食物を探すしぐさが、手を洗う姿に似ることから。南北アメリカの森林地帯に分布。,0
浣熊,あらいぐま,食肉目アライグマ科の哺乳類。タヌキに似るが、尾に黒の輪模様がある。木登りがうまく、巣は木の洞につくる。名称は、水辺で食物を探すしぐさが、手を洗う姿に似ることから。南北アメリカの森林地帯に分布。,8
荒石,あらいし,掘り出したり切り出したりしたままで、加工していない石。野面石(のづらいし)。,41
荒磯,あらいそ,波の荒い海岸。また、岩石の多い海岸。ありそ。,155
粗板,あらいた,かんなをかけていない板。,0
荒鵜,あらう,１ 鵜飼いで、まだ慣れきらず野性の残っている鵜。２ 気負い立った鵜。,3
荒馬,あらうま,性質が荒々しく、乗りこなすのがむずかしい馬。暴れ馬。悍馬(かんば)。,114
