name,reading,meaning,example
物販,ぶっぱん,商品・製品を売ること。,274
物品,ぶっぴん,物。品物。特に、不動産以外の形のある物。,2249
物欲,ぶつよく,物や金銭を自分のものにしたいという欲望。物や財産への執着心。,351
物流,ぶつりゅう,生産者から消費者に至るまでの商品の流れ。,1840
舞踏,ぶとう,踊りをおどること。舞い踊ること。特に、西洋音楽に合わせた西洋風の踊りにいう。,3492
部内,ぶない,１ 官公庁・会社などの部の内部。２ その組織・機構の内部。,594
無難,ぶなん,１ 危険のないこと。また、まちがいのないこと。また、そのさま。無事。２ 欠点のないこと。特にすぐれているわけではないが、格別の欠点も見当たらないこと。また、そのさま。,1424
部分,ぶぶん,全体をいくつかに分けたものの一つ。,105104
侮蔑,ぶべつ,見くだしさげすむこと。軽蔑。,2038
部門,ぶもん,全体をいくつかに分けた一つの部分。,18913
武勇,ぶゆう,１ 武術にすぐれ、勇気のあること。強くていさましいこと。２ 京都の日本酒。原料米は五百万石、日本晴。蔵元の「東和酒造」は江戸中期創業。３ 茨城の日本酒。酒名は、坂東武者の気概を残した土地柄から、尚武の「武」と初代当主の名・勇吉の「勇」を合わせて命名。純米大吟醸酒、純米吟醸酒、純米酒、大吟醸酒、吟醸酒、本醸造酒がある。平成4、5、9、26年度全国新酒鑑評会で金賞受賞。原料米は山田錦、五百万石、雄町、ひたち錦など。仕込み水は鬼怒川水系の伏流水。蔵元の「武勇」は慶応年間(1865～68)創業。,58
舞踊,ぶよう,音楽に合わせて身体をリズミカルに動かし、感情や意志を表現する芸能。,3001
無頼,ぶらい,１ 正業に就かず、無法な行いをすること。また、そのさまや、そのような人。２ 頼みにするところのないこと。,1117
部類,ぶるい,１ 種類によって分けた、その一つ一つのグループ。２ 仲間。,2559
無礼,ぶれい,礼儀にはずれること。また、そのさま。,2507
分煙,ぶんえん,喫煙室を設けるなどして、非喫煙者がタバコの煙を吸わないで済むようにすること。,79
分化,ぶんか,１ 単一なものが進歩・発展するにつれて複雑に分かれていくこと。細分化。２ 社会事象が単純なものから複雑なものへと分かれ、組織などが分岐発展すること。３ 生物の細胞・組織・器官の形態や機能が特殊化し、特異性が確立していくこと。,3266
文化,ぶんか,１ 社会を構成する人々によって習得・共有・伝達される行動様式ないし生活様式の総体。言語・習俗・道徳・宗教、種々の制度などはその具体例。文化相対主義においては、それぞれの人間集団は個別の文化をもち、個別文化はそれぞれ独自の価値をもっており、その間に高低・優劣の差はないとされる。カルチャー。２ 学問・芸術・宗教・道徳など、主として精神的活動から生み出されたもの。３ 世の中が開け進み、生活が快適で便利になること。文明開化。４ 他の語の上に付いて、ハイカラ・便利・新式などの意を表す。,67146
分解,ぶんかい,１ 一つに結合しているものを、要素や部分に分けること。また、分かれること。２ 数学で、考察の対象をより簡単な対象に分けること。３ 化合物が、化学変化により、2種以上の単体や基礎的な化合物に分かれること。４ 力・速度などのベクトルで表される量を、その成分に分けること。,10565
分画,ぶんかく,１ 分割して区画すること。また、分けたそれぞれの区画。２ 混合物を、構成する成分に分けること。また、分けたそれぞれの成分。画分。,75
文学,ぶんがく,１ 思想や感情を、言語で表現した芸術作品。詩歌・小説・戯曲・随筆・評論など。文芸。２ 詩歌・小説・戯曲など文学作品を研究する学問。３ 自然科学・社会科学以外の学問。文芸学・哲学・史学・言語学など。４ 律令制で、有品の親王に経書を講授した官吏の職名。５ 江戸時代の諸藩の儒官。６ 学芸。学問。,43432
分割,ぶんかつ,１ いくつかに分けること。２ 数学で、一つの集合を、共通の要素をもたないいくつかの部分集合に分けること。,14074
分岐,ぶんき,行く先が別々に分かれること。ふたまたになること。,10443
分業,ぶんぎょう,１ 手分けして仕事をすること。２ 生産の全工程を分割し、異なった労働者によって分担されること。個別的分業。３ 社会的総労働が各産業部門に分割・専門化されること。社会的分業。,931
分家,ぶんけ,家族の一員が、その所属していた家から分かれて新しく一家を構えること。また、その家。,3089
文芸,ぶんげい,１ 言語によって表現される芸術の総称。詩歌・小説・戯曲などの作品。文学。２ 文学とその他の芸術。また、学問と技芸。学芸。芸文。,8269
分権,ぶんけん,権力を1か所に集中しないで、分散すること。,583
文献,ぶんけん,１ 昔の制度・文物を知るよりどころとなる記録や言い伝え。文書。２ 研究上の参考資料となる文書・書物。,11544
文語,ぶんご,１ 話し言葉に対し、文字に書かれた言葉の総称。書き言葉。文字言語。２ 文章を書くときに用いられる、日常の話し言葉とは異なった独自の言葉。特に、平安時代語を基礎にして独特の発達をとげた書き言葉をいう。,626
分校,ぶんこう,１ 学校の一部を本校の所在地以外の所に分設したもの。２ 辺地など、本校から離れた所に住む児童・生徒のために設けられた小規模の教場。分校。,1617
文豪,ぶんごう,文学の大家。大作家。,619
文才,ぶんさい,文章を巧みに書く才能。文学的才能。もんざい。,437
分際,ぶんざい,１ 身分・地位の程度。身のほど。分限。大した身分でもないのに、という軽蔑(けいべつ)の気持ちを込めて用いることが多い。２ それぞれに応じた程度。ほど。３ 分量。数量。,382
分冊,ぶんさつ,ひとまとまりの書物を何冊かに分けたもの。,310
分散,ぶんさん,１ 物事がばらばらに分かれ散ること。また、分け散らすこと。２ 物理学で、同一媒質中の波の進行速度が、振動数によって変化する現象。光が波長によりスペクトルに分解することなど。３ 化学で、一つの相になっている物質中に、他の物質が微粒子の状態で散在している現象。４ 資料の散らばりぐあいを表す値。各値と平均値との差を2乗し、算術平均したもの。分散の正の平方根が標準偏差となる。５ 江戸時代、借金を返済しえないとき、債権者全部の同意を得て財産の全部を提供し、額に応じて債権者に割り当てて返済すること。現在の破産にあたる。,6379
分室,ぶんしつ,１ いくつにも分かれた小部屋。２ 官庁・会社などの本部から、別の場所に分けて設けられた事務機関。,531
文集,ぶんしゅう,詩歌や文章を集めて1冊にまとめたもの。,707
文書,ぶんしょ,文字で書き記したものの総称。書籍・書類・書状・証文など。,16814
文章,ぶんしょう,１ 文を連ねて、まとまった思想・感情を表現したもの。主に詩に対して、散文をいう。２ 文法で、文よりも大きな単位。一文だけのこともあるが、通常はいくつかの文が集まって、まとまった思想・話題を表現するもの。３ 威儀・容儀・文辞などとして、内にある徳の外面に現れたもの。,19235
分乗,ぶんじょう,一団の人々が二つ以上の乗り物に分かれて乗ること。,515
分譲,ぶんじょう,一部分を分けて譲ること。特に、土地・建物などを区分けして売ること。,1494
分身,ぶんしん,１ 一つの本体が二つ以上に分かれること。また、その分かれて生じた身。２ 仏・菩薩(ぼさつ)が人々を救うために、仮の姿でこの世に現れること。また、その姿。観音の三十三身など。化身。,1578
文人,ぶんじん,１ 詩文・書画など、風雅の道に心をよせている人。２ 文事をもって仕える人。３ 律令制で、大学寮の文章生(もんじょうしょう)。,2765
分水,ぶんすい,水の流れが分かれること。また、川の流れを分けること。「―して灌漑に使う」,1069
